customer_id,region,acct_length,internation_plan,voicemail_plan,daytime_call_mins,evening_call_mins,nighttime_call_mins,customer_service_calls,churn,age
2010,Middle Atlantic,162.0,no,no,217.6,279.0,250.7,2.0,1,49
2011,Mountain,60.0,no,no,145.0,209.1,328.5,1.0,0,31
2012,West North Central,81.0,no,no,203.5,289.6,212.9,3.0,0,55
2013,Pacific,132.0,no,no,240.1,180.4,133.4,3.0,0,66
2014,West North Central,86.0,no,no,83.8,240.2,158.6,1.0,0,60
2015,West South Central,136.0,no,no,269.8,228.8,257.5,1.0,1,62
2016,East South Central,121.0,no,yes,126.3,209.6,192.5,1.0,0,49
2017,West North Central,105.0,no,yes,88.1,175.9,269.9,2.0,0,52
2018,East North Central,105.0,no,yes,218.5,196.7,151.1,2.0,0,44
2019,Mountain,51.0,no,yes,236.8,263.4,181.1,1.0,0,42
2020,South Atlantic,64.0,no,no,124.1,192.8,162.9,3.0,0,62
2021,Mountain,80.0,yes,yes,184.2,167.5,212.8,0.0,0,40
2022,West North Central,56.0,no,no,222.7,277.0,101.8,4.0,0,53
2023,New England,120.0,no,no,149.2,193.6,248.9,1.0,0,49
2024,West North Central,103.0,no,no,206.5,180.2,220.6,3.0,0,45
2025,East North Central,164.0,no,yes,159.7,168.8,244.1,3.0,0,61
2026,East North Central,116.0,no,yes,204.7,209.4,212.9,2.0,0,58
2027,Mountain,121.0,no,no,213.2,120.7,244.4,1.0,0,56
2028,East North Central,55.0,yes,no,269.6,171.7,219.0,1.0,0,46
2029,Mountain,183.0,no,no,116.7,213.8,214.3,2.0,0,42
2030,Mountain,104.0,no,no,263.4,235.5,102.0,0.0,0,43
2031,New England,90.0,no,no,140.2,213.9,120.0,1.0,0,47
2032,West South Central,82.0,no,no,197.7,127.6,142.1,1.0,0,45
2033,New England,101.0,no,no,136.2,220.9,196.9,3.0,0,46
2034,Middle Atlantic,9.0,no,yes,88.5,178.8,228.7,2.0,0,38
2035,New England,97.0,no,no,215.3,242.4,279.8,0.0,0,40
2036,West North Central,94.0,no,no,269.2,193.8,257.6,3.0,1,51
2037,East North Central,127.0,no,yes,203.8,267.1,225.1,0.0,0,56
2038,West North Central,125.0,no,yes,268.4,222.2,117.6,0.0,0,56
2039,New England,140.0,no,no,159.1,269.8,220.4,1.0,0,46
2040,South Atlantic,90.0,no,no,114.4,127.7,253.1,2.0,0,57
2041,South Atlantic,67.0,no,no,138.9,208.9,232.4,2.0,0,50
2042,Middle Atlantic,113.0,no,no,186.0,237.4,148.1,1.0,0,41
2043,East South Central,121.0,no,yes,170.4,254.5,219.6,0.0,0,57
2044,South Atlantic,93.0,no,no,164.5,230.9,149.9,4.0,0,43
2045,South Atlantic,121.0,no,no,168.6,168.6,95.3,1.0,0,50
2046,Pacific,53.0,no,no,261.2,250.8,176.0,0.0,1,43
2047,New England,75.0,no,no,190.5,178.4,162.4,1.0,0,55
2048,Pacific,132.0,no,no,181.1,314.4,246.7,2.0,0,41
2049,East North Central,162.0,no,no,177.1,114.7,153.6,3.0,0,35
2050,East North Central,140.0,no,no,160.5,240.5,233.5,1.0,0,48
2051,East North Central,91.0,no,no,134.7,295.3,195.5,2.0,0,41
2052,Mountain,73.0,no,yes,198.2,139.1,199.1,2.0,0,56
2053,New England,95.0,yes,no,228.9,255.7,208.0,4.0,1,52
2054,West North Central,145.0,no,no,241.7,135.8,277.6,0.0,0,46
2055,Mountain,100.0,no,no,131.1,176.2,89.7,1.0,0,46
2056,West North Central,122.0,no,no,234.1,200.2,237.4,2.0,0,49
2057,West North Central,109.0,no,no,200.1,300.9,236.0,0.0,0,48
2058,East South Central,82.0,no,no,154.0,94.4,287.6,1.0,0,47
2059,Middle Atlantic,65.0,no,yes,224.2,189.6,222.8,0.0,0,56
2060,Pacific,52.0,no,no,148.3,181.6,155.6,3.0,0,64
2061,East South Central,136.0,no,yes,174.6,176.6,214.4,2.0,0,52
2062,West North Central,75.0,no,no,138.5,153.2,215.6,1.0,0,48
2063,Mountain,146.0,no,no,109.0,265.8,228.3,1.0,0,49
2064,West North Central,105.0,no,no,162.3,212.5,214.7,4.0,0,58
2065,West North Central,48.0,no,no,210.8,189.6,157.6,2.0,0,59
2066,New England,45.0,no,no,142.4,318.7,224.1,1.0,0,54
2067,South Atlantic,106.0,no,yes,223.5,235.1,140.1,2.0,0,55
2068,New England,33.0,no,no,182.5,232.1,149.2,2.0,0,64
2069,West North Central,68.0,no,no,219.6,141.1,205.7,2.0,0,42
2070,Pacific,106.0,no,no,193.6,238.2,176.4,0.0,0,34
2071,Mountain,141.0,no,no,192.4,156.9,175.8,0.0,0,21
2072,Mountain,98.0,no,no,236.2,189.4,153.6,0.0,0,47
2073,West North Central,94.0,no,yes,233.2,113.3,118.0,0.0,0,54
2074,Mountain,65.0,no,no,158.8,188.5,189.3,2.0,0,57
2075,West North Central,85.0,no,no,126.1,274.7,184.4,1.0,0,43
2076,New England,71.0,no,no,290.4,253.9,263.3,3.0,1,58
2077,Middle Atlantic,112.0,no,yes,60.6,165.9,132.8,0.0,0,55
2078,Pacific,110.0,no,no,148.4,193.8,206.0,0.0,0,45
2079,East North Central,111.0,no,no,246.5,216.3,179.6,2.0,0,51
2080,New England,74.0,no,no,298.1,201.3,214.7,2.0,1,55
2081,East South Central,105.0,no,no,119.3,185.1,157.0,2.0,0,46
2082,Middle Atlantic,40.0,no,no,242.5,232.9,154.0,0.0,0,49
2083,South Atlantic,128.0,yes,yes,222.1,160.6,218.8,0.0,1,38
2084,West North Central,123.0,no,no,236.2,273.9,227.0,2.0,1,82
2085,East North Central,122.0,no,no,144.2,212.2,169.3,0.0,0,50
2086,Mountain,114.0,no,yes,154.6,241.6,160.0,3.0,0,43
2087,New England,102.0,no,yes,137.4,176.7,188.2,2.0,0,51
2088,South Atlantic,126.0,no,no,103.7,127.0,329.3,0.0,0,56
2089,West South Central,150.0,no,no,136.6,209.4,161.1,4.0,1,56
2090,Middle Atlantic,60.0,no,no,289.8,255.6,242.8,2.0,1,46
2091,West South Central,123.0,no,no,260.9,168.5,178.3,3.0,0,52
2092,Pacific,138.0,yes,no,196.2,176.5,232.4,0.0,1,75
2093,South Atlantic,29.0,no,no,195.6,126.4,148.6,1.0,0,47
2094,Mountain,111.0,no,no,222.2,162.5,184.9,4.0,0,56
2095,West South Central,37.0,yes,no,172.9,183.0,226.4,0.0,1,54
2096,Pacific,111.0,no,no,249.8,242.4,231.8,0.0,1,60
2097,Mountain,81.0,no,no,154.5,216.2,229.8,1.0,0,41
2098,Pacific,46.0,no,no,90.4,276.2,146.5,1.0,0,68
2099,East South Central,69.0,no,yes,268.8,246.6,271.9,0.0,0,49
2100,East North Central,125.0,no,no,106.1,157.6,192.5,1.0,0,57
2101,West North Central,43.0,no,no,27.0,160.9,279.5,3.0,0,58
2102,New England,127.0,no,yes,140.1,223.4,257.9,1.0,0,40
2103,East North Central,94.0,no,no,245.0,180.4,262.9,1.0,0,49
2104,New England,46.0,no,no,196.7,205.9,216.6,3.0,0,54
2105,Mountain,73.0,no,yes,131.2,106.5,221.7,2.0,0,49
2106,New England,146.0,no,yes,149.6,239.8,293.5,2.0,0,58
2107,Mountain,93.0,no,no,239.8,251.8,168.6,1.0,0,42
2108,East North Central,52.0,no,yes,142.1,193.0,253.4,1.0,0,48
2109,South Atlantic,202.0,no,no,115.4,178.7,185.7,3.0,0,44
2110,West North Central,129.0,no,yes,193.0,224.8,197.6,2.0,0,45
2111,New England,94.0,no,no,206.1,224.6,256.7,1.0,0,41
2112,East South Central,100.0,no,no,160.3,221.3,150.4,0.0,0,38
2113,South Atlantic,43.0,no,no,199.9,288.4,180.6,1.0,0,44
2114,New England,130.0,no,no,213.1,206.2,163.4,0.0,0,58
2115,Mountain,124.0,no,no,178.3,235.0,239.7,3.0,0,49
2116,South Atlantic,92.0,yes,no,252.3,207.0,284.6,3.0,1,55
2117,New England,48.0,no,no,197.7,136.7,244.4,4.0,0,52
2118,East North Central,98.0,no,yes,111.1,217.9,248.1,2.0,0,49
2119,Mountain,100.0,no,no,96.5,210.2,146.4,1.0,1,49
2120,New England,79.0,no,no,156.9,122.2,189.1,3.0,0,46
2121,South Atlantic,164.0,no,no,123.3,170.0,165.9,1.0,0,54
2122,Mountain,105.0,no,no,193.7,183.2,293.7,1.0,0,54
2123,West South Central,89.0,yes,no,206.9,167.7,155.7,0.0,0,50
2124,West North Central,126.0,no,no,249.8,261.9,166.8,3.0,1,66
2125,Mountain,96.0,no,no,144.0,224.7,227.7,1.0,0,65
2126,West North Central,120.0,no,yes,299.5,163.4,146.7,0.0,0,54
2127,South Atlantic,212.0,no,no,226.0,304.6,181.2,2.0,1,64
2128,South Atlantic,72.0,no,no,137.6,143.5,273.7,2.0,0,53
2129,Pacific,155.0,yes,yes,211.7,139.2,146.7,1.0,0,52
2130,Mountain,89.0,no,no,89.7,179.8,145.7,2.0,0,32
2131,Mountain,126.0,yes,no,197.6,246.5,285.3,2.0,0,52
2132,East South Central,172.0,no,no,270.0,256.6,168.5,2.0,1,47
2133,South Atlantic,75.0,no,no,224.7,192.0,212.2,3.0,0,48
2134,East North Central,143.0,no,no,194.3,123.6,229.5,2.0,0,43
2135,South Atlantic,166.0,yes,no,47.7,264.4,235.2,0.0,1,63
2136,West North Central,132.0,no,no,190.1,182.2,279.8,1.0,0,50
2137,Mountain,94.0,yes,no,89.5,339.9,172.9,1.0,1,48
2138,Middle Atlantic,99.0,no,no,182.6,154.5,196.0,0.0,0,49
2139,South Atlantic,136.0,no,yes,205.5,298.5,214.2,1.0,0,54
2140,West North Central,119.0,no,no,231.5,266.9,211.0,1.0,0,45
2141,South Atlantic,115.0,yes,no,251.3,252.5,118.3,3.0,1,70
2142,West North Central,160.0,no,no,171.2,243.5,178.2,2.0,0,60
2143,West North Central,166.0,no,no,197.9,251.0,138.3,2.0,0,55
2144,Pacific,120.0,no,no,134.8,204.1,238.4,1.0,0,55
2145,South Atlantic,173.0,no,no,191.4,168.5,109.3,1.0,0,55
2146,East North Central,156.0,no,no,174.5,197.4,238.5,0.0,0,58
2147,Middle Atlantic,70.0,no,no,177.4,226.2,254.1,0.0,0,34
2148,Mountain,41.0,no,no,182.1,211.5,207.4,1.0,0,76
2149,East South Central,132.0,no,no,222.4,165.4,208.4,0.0,0,43
2150,West North Central,47.0,yes,no,47.8,178.9,152.6,0.0,1,44
2151,West North Central,160.0,no,no,121.8,89.3,150.7,1.0,0,51
2152,West South Central,180.0,no,no,143.5,189.3,174.9,3.0,0,44
2153,Mountain,93.0,no,no,164.9,210.4,229.4,2.0,0,42
2154,East North Central,109.0,no,no,193.6,148.7,282.5,2.0,0,42
2155,Mountain,80.0,no,no,101.1,263.2,137.7,0.0,0,61
2156,Mountain,54.0,no,yes,92.3,193.1,99.3,2.0,0,58
2157,East South Central,121.0,no,no,168.9,123.9,266.3,2.0,0,51
2158,South Atlantic,157.0,no,yes,219.2,206.0,192.4,1.0,0,37
2159,Mountain,170.0,no,yes,178.1,242.8,243.0,0.0,0,50
2160,West South Central,138.0,no,no,146.5,284.5,176.0,3.0,0,50
2161,Mountain,92.0,no,yes,172.3,266.2,228.2,1.0,0,56
2162,West South Central,126.0,no,no,190.9,149.7,191.4,1.0,0,50
2163,Mountain,41.0,no,no,232.1,327.1,226.5,3.0,1,44
2164,Pacific,167.0,no,no,169.2,173.3,216.5,4.0,1,57
2165,Mountain,91.0,no,no,123.8,319.0,237.6,2.0,0,51
2166,New England,127.0,no,no,96.0,177.0,162.2,3.0,0,51
2167,South Atlantic,88.0,no,yes,93.4,252.0,189.0,1.0,0,67
2168,New England,113.0,no,no,90.6,170.6,137.4,1.0,0,49
2169,Middle Atlantic,78.0,no,no,152.9,256.6,173.6,2.0,0,62
2170,West South Central,123.0,no,no,257.9,211.6,189.3,2.0,0,23
2171,South Atlantic,136.0,yes,yes,85.2,230.4,243.6,2.0,0,42
2172,East South Central,68.0,no,yes,160.0,184.5,208.3,1.0,0,68
2173,East North Central,132.0,no,yes,182.9,292.4,142.3,0.0,0,64
2174,West South Central,133.0,no,no,216.2,222.2,192.0,2.0,0,56
2175,South Atlantic,127.0,no,no,261.7,181.8,100.9,0.0,0,51
2176,Pacific,110.0,no,no,241.2,174.3,245.3,2.0,0,57
2177,South Atlantic,121.0,no,no,177.2,123.5,213.2,1.0,0,39
2178,Middle Atlantic,116.0,no,no,89.5,180.8,193.1,2.0,0,34
2179,West North Central,112.0,yes,yes,200.3,197.8,151.1,1.0,0,50
2180,Middle Atlantic,97.0,yes,no,145.0,294.3,239.8,4.0,1,62
2181,East South Central,43.0,no,no,159.5,119.7,173.9,2.0,0,47
2182,East North Central,110.0,no,no,151.8,138.0,233.5,3.0,0,42
2183,South Atlantic,67.0,no,no,176.2,236.0,152.5,1.0,0,52
2184,West North Central,166.0,no,no,152.1,121.0,198.0,0.0,0,56
2185,South Atlantic,129.0,no,no,161.3,220.6,224.7,1.0,0,51
2186,Pacific,103.0,yes,no,171.7,144.5,157.9,3.0,0,40
2187,Mountain,71.0,no,no,278.9,190.2,255.2,0.0,1,56
2188,New England,112.0,no,yes,213.0,226.2,189.8,4.0,0,49
2189,East South Central,8.0,no,yes,242.9,170.9,177.3,1.0,0,50
2190,West South Central,98.0,no,no,217.2,303.4,197.1,0.0,1,59
2191,New England,90.0,no,no,175.9,285.2,150.8,1.0,0,40
2192,East South Central,13.0,no,no,303.2,170.5,227.6,0.0,1,62
2193,West South Central,58.0,no,no,238.9,187.2,181.1,2.0,0,55
2194,Pacific,137.0,no,yes,189.6,179.0,179.6,2.0,0,37
2195,East North Central,116.0,no,no,133.3,247.8,219.0,5.0,1,50
2196,South Atlantic,94.0,no,yes,92.7,127.8,225.6,3.0,0,47
2197,South Atlantic,87.0,no,no,177.2,248.9,200.8,3.0,0,67
2198,South Atlantic,120.0,no,no,184.5,209.0,169.7,2.0,0,41
2199,Pacific,97.0,no,yes,176.1,159.4,269.1,0.0,0,44
2200,Mountain,134.0,no,no,204.7,143.1,165.8,6.0,0,58
2201,East North Central,68.0,no,no,143.6,134.3,215.6,2.0,0,38
2202,New England,93.0,no,no,179.3,188.8,253.2,1.0,0,62
2203,South Atlantic,41.0,no,no,237.8,223.5,217.4,2.0,0,58
2204,Pacific,80.0,no,no,203.7,216.4,154.2,2.0,0,31
2205,East North Central,83.0,no,yes,191.3,250.7,249.4,2.0,0,46
2206,South Atlantic,109.0,yes,no,209.1,205.0,119.4,2.0,0,57
2207,East South Central,66.0,no,yes,88.8,109.6,172.7,3.0,0,62
2208,Mountain,104.0,no,no,97.2,155.6,261.6,0.0,0,53
2209,Pacific,89.0,no,no,137.9,192.6,255.7,1.0,0,65
2210,South Atlantic,127.0,no,no,224.3,185.7,159.4,2.0,0,55
2211,New England,117.0,no,yes,207.6,152.7,232.8,1.0,0,35
2212,West North Central,128.0,no,no,268.1,120.5,220.8,2.0,0,49
2213,Mountain,88.0,no,no,166.7,179.3,242.7,4.0,1,62
2214,West North Central,61.0,no,no,267.1,180.4,230.6,1.0,1,60
2215,South Atlantic,22.0,no,no,181.8,198.6,206.6,2.0,0,50
2216,Mountain,78.0,no,no,147.1,199.7,160.7,0.0,0,52
2217,Pacific,56.0,no,yes,37.7,144.1,226.6,1.0,0,59
2218,Mountain,192.0,no,no,185.0,224.9,212.4,2.0,0,39
2219,East North Central,70.0,no,no,156.4,171.0,196.1,2.0,0,47
2220,West North Central,148.0,no,no,239.3,195.7,232.6,1.0,0,46
2221,New England,65.0,no,yes,215.5,161.9,128.3,2.0,0,71
2222,Mountain,119.0,no,no,134.9,211.5,188.5,1.0,0,39
2223,Mountain,80.0,no,no,194.8,209.9,194.1,0.0,0,50
2224,New England,152.0,no,yes,239.1,209.1,268.2,5.0,0,54
2225,South Atlantic,113.0,no,no,92.6,177.6,159.8,3.0,0,44
2226,New England,75.0,no,no,209.4,211.5,291.2,1.0,0,26
2227,East North Central,80.0,no,no,197.6,164.5,94.0,1.0,0,55
2228,New England,148.0,no,no,17.6,161.7,203.1,1.0,0,54
2229,New England,63.0,yes,no,62.9,202.9,259.0,1.0,0,46
2230,South Atlantic,97.0,no,yes,202.3,69.2,257.6,1.0,0,43
2231,South Atlantic,166.0,no,no,136.1,181.4,131.4,0.0,0,67
2232,Mountain,94.0,no,no,207.0,167.4,238.2,1.0,0,54
2233,South Atlantic,85.0,no,yes,207.9,233.5,221.3,1.0,0,35
2234,East South Central,80.0,yes,no,276.5,195.6,210.3,1.0,1,57
2235,South Atlantic,210.0,no,yes,313.8,147.7,192.7,3.0,0,46
2236,East North Central,88.0,yes,yes,288.5,203.4,228.4,1.0,0,56
2237,West North Central,100.0,no,no,210.9,329.3,127.1,4.0,0,46
2238,South Atlantic,154.0,no,yes,64.9,184.1,151.6,1.0,0,64
2239,Mountain,32.0,no,yes,243.5,236.8,173.3,1.0,0,49
2240,South Atlantic,18.0,no,no,197.0,203.7,202.0,3.0,0,52
2241,Pacific,126.0,no,yes,278.0,253.2,223.2,0.0,0,36
2242,Mountain,144.0,no,yes,219.9,222.1,118.5,1.0,0,37
2243,East South Central,29.0,no,no,313.2,216.3,218.4,2.0,1,57
2244,West South Central,86.0,no,yes,145.7,191.0,215.5,0.0,0,50
2245,Pacific,138.0,no,yes,75.8,173.6,162.6,0.0,0,38
2246,Pacific,146.0,no,no,195.9,228.6,303.5,3.0,0,57
2247,New England,175.0,no,no,132.0,231.2,313.4,1.0,0,46
2248,South Atlantic,74.0,no,no,124.0,262.1,268.2,2.0,0,57
2249,New England,48.0,no,no,171.9,159.0,139.5,2.0,0,55
2250,South Atlantic,74.0,no,yes,249.4,209.5,180.6,4.0,0,40
2251,Mountain,105.0,yes,no,228.4,145.1,245.3,0.0,0,53
2252,New England,157.0,no,no,168.6,205.1,175.8,3.0,0,47
2253,South Atlantic,217.0,no,no,123.7,248.5,269.6,0.0,0,46
2254,East South Central,68.0,no,no,178.7,252.3,255.7,1.0,0,43
2255,Pacific,80.0,no,no,113.2,185.5,237.3,1.0,0,38
2256,East South Central,38.0,no,yes,142.4,313.7,126.6,2.0,0,44
2257,South Atlantic,107.0,no,yes,204.2,205.9,286.5,0.0,0,46
2258,Mountain,140.0,no,no,149.7,212.5,245.9,3.0,0,48
2259,West South Central,98.0,no,no,227.1,120.5,117.0,5.0,1,65
2260,Middle Atlantic,114.0,no,no,155.3,169.9,207.0,2.0,0,58
2261,West North Central,46.0,no,no,156.4,185.5,226.7,1.0,0,42
2262,Mountain,118.0,no,yes,148.7,167.3,270.6,0.0,0,43
2263,Mountain,37.0,no,no,271.7,155.1,199.5,3.0,0,48
2264,West North Central,34.0,no,no,193.7,126.9,221.2,0.0,0,40
2265,East South Central,98.0,yes,yes,245.5,292.7,184.0,1.0,0,67
2266,Mountain,113.0,no,no,245.3,259.9,204.3,3.0,1,68
2267,Pacific,69.0,no,no,196.1,236.8,182.3,0.0,0,68
2268,South Atlantic,121.0,no,no,134.1,195.1,159.6,2.0,0,36
2269,Middle Atlantic,59.0,yes,yes,225.0,191.3,226.7,1.0,0,35
2270,South Atlantic,59.0,no,no,189.7,115.9,220.6,0.0,0,55
2271,Pacific,190.0,no,no,142.9,177.9,113.3,0.0,0,42
2272,East South Central,109.0,no,no,175.6,238.0,198.4,1.0,0,45
2273,West North Central,136.0,no,no,92.4,219.0,212.6,2.0,0,57
2274,West South Central,86.0,no,no,92.8,159.6,148.7,1.0,0,29
2275,West North Central,100.0,no,yes,221.7,236.1,192.7,0.0,0,56
2276,South Atlantic,106.0,no,no,159.6,276.8,223.5,0.0,0,58
2277,Middle Atlantic,104.0,no,no,144.5,180.5,226.0,2.0,0,58
2278,South Atlantic,129.0,no,no,159.1,202.5,233.1,2.0,0,62
2279,East North Central,205.0,no,no,49.9,150.7,188.2,2.0,0,51
2280,West South Central,93.0,no,yes,116.9,232.4,127.7,0.0,0,36
2281,West North Central,123.0,no,no,150.0,89.8,326.0,3.0,0,60
2282,South Atlantic,99.0,no,no,254.4,159.3,264.4,1.0,0,62
2283,East North Central,61.0,no,yes,270.7,200.7,201.7,3.0,0,42
2284,East North Central,71.0,no,no,207.0,173.8,178.4,1.0,0,46
2285,Mountain,4.0,yes,no,145.3,303.8,206.1,0.0,0,37
2286,East North Central,148.0,no,yes,230.7,233.8,215.8,3.0,0,59
2287,Pacific,141.0,no,no,151.5,242.2,304.2,1.0,0,52
2288,Mountain,56.0,no,no,146.1,196.2,310.1,0.0,0,43
2289,South Atlantic,160.0,no,no,256.0,187.4,119.1,3.0,0,39
2290,South Atlantic,43.0,no,yes,200.2,244.4,207.2,3.0,0,55
2291,Mountain,42.0,no,no,150.7,246.7,103.8,2.0,0,45
2292,New England,135.0,yes,no,186.0,66.0,213.1,1.0,0,46
2293,East South Central,106.0,no,no,212.9,187.0,128.1,3.0,0,45
2294,South Atlantic,106.0,no,no,194.8,213.4,190.8,0.0,0,54
2295,West North Central,83.0,no,yes,272.5,253.0,180.8,3.0,0,32
2296,West North Central,110.0,no,no,135.1,205.2,166.3,1.0,0,37
2297,West South Central,153.0,no,no,154.6,263.0,367.7,1.0,0,62
2298,South Atlantic,109.0,no,yes,230.5,265.8,269.7,5.0,0,72
2299,South Atlantic,31.0,no,no,165.4,203.7,201.7,1.0,0,48
2300,West South Central,124.0,no,no,143.3,230.7,214.3,4.0,1,69
2301,Mountain,110.0,no,no,271.1,237.0,239.9,2.0,1,47
2302,Mountain,124.0,no,no,253.5,117.9,248.5,0.0,0,49
2303,Middle Atlantic,82.0,no,no,167.1,131.8,187.4,6.0,1,43
2304,East South Central,122.0,no,no,168.3,87.6,247.2,1.0,0,42
2305,East South Central,137.0,no,no,104.7,249.8,192.3,1.0,0,30
2306,East North Central,69.0,no,no,135.4,238.1,195.6,1.0,0,59
2307,East North Central,46.0,no,yes,191.4,361.8,147.5,1.0,0,40
2308,South Atlantic,103.0,no,no,158.7,198.4,181.1,1.0,0,50
2309,Mountain,16.0,no,no,144.8,164.9,231.5,2.0,0,60
2310,East South Central,119.0,no,no,98.8,146.9,190.7,3.0,0,62
2311,West North Central,124.0,yes,no,157.8,203.2,168.7,3.0,1,62
2312,Middle Atlantic,122.0,no,yes,163.0,312.8,200.0,1.0,0,39
2313,South Atlantic,139.0,no,no,181.6,335.7,149.8,4.0,0,59
2314,West North Central,67.0,no,no,129.0,188.0,235.0,2.0,0,54
2315,South Atlantic,84.0,no,no,86.0,260.7,98.6,1.0,0,50
2316,Mountain,101.0,no,yes,193.9,189.8,196.3,0.0,0,35
2317,West South Central,40.0,no,no,109.4,244.7,276.9,0.0,0,52
2318,East North Central,61.0,no,no,188.9,153.6,213.3,2.0,0,53
2319,East South Central,120.0,yes,no,179.9,170.0,190.6,1.0,1,57
2320,Pacific,95.0,no,no,183.4,281.3,105.2,1.0,0,73
2321,South Atlantic,98.0,no,no,288.1,137.9,206.5,0.0,0,61
2322,West South Central,114.0,no,no,169.2,149.9,196.9,2.0,0,51
2323,East North Central,68.0,yes,yes,195.5,171.6,204.0,1.0,1,48
2324,East South Central,149.0,no,yes,264.4,219.6,200.4,2.0,0,56
2325,New England,22.0,no,no,207.7,210.6,238.2,0.0,0,57
2326,Middle Atlantic,176.0,no,no,169.5,112.9,56.6,0.0,0,56
2327,West South Central,152.0,no,no,141.5,263.0,207.1,2.0,0,44
2328,South Atlantic,118.0,no,no,154.8,244.0,159.6,0.0,0,61
2329,West North Central,101.0,yes,no,133.5,219.6,210.0,1.0,0,39
2330,Mountain,102.0,no,no,273.2,211.1,203.7,2.0,1,76
2331,West North Central,118.0,no,no,224.6,225.9,269.0,2.0,0,59
2332,South Atlantic,105.0,no,no,273.8,289.7,269.1,2.0,1,50
2333,East North Central,153.0,no,no,159.5,275.5,176.7,1.0,1,71
2334,East South Central,71.0,no,no,104.0,197.0,110.1,0.0,0,42
2335,South Atlantic,71.0,no,yes,115.4,217.4,239.9,1.0,0,41
2336,East North Central,68.0,no,no,222.1,199.4,162.4,2.0,0,49
2337,New England,66.0,no,no,116.4,95.6,181.5,3.0,0,46
2338,West North Central,101.0,no,no,217.7,231.7,185.3,3.0,0,36
2339,New England,116.0,no,no,129.4,157.3,215.5,0.0,0,46
2340,New England,54.0,no,yes,161.8,273.0,153.9,0.0,0,54
2341,South Atlantic,112.0,no,yes,198.8,238.6,289.5,1.0,0,51
2342,East South Central,122.0,no,yes,147.8,147.4,203.5,1.0,0,56
2343,Pacific,74.0,no,no,262.3,198.9,165.9,3.0,0,51
2344,Mountain,90.0,no,no,246.4,160.3,170.9,1.0,0,49
2345,Middle Atlantic,112.0,no,no,174.3,140.2,215.4,4.0,1,52
2346,South Atlantic,85.0,no,no,183.4,168.8,199.7,4.0,0,52
2347,East North Central,100.0,no,no,191.9,200.9,271.9,1.0,0,55
2348,East North Central,114.0,no,no,187.8,154.6,213.9,2.0,0,46
2349,New England,83.0,no,no,259.7,152.7,224.7,0.0,0,27
2350,Mountain,157.0,yes,no,180.4,194.0,227.3,0.0,0,56
2351,Pacific,51.0,no,no,51.8,230.2,227.5,2.0,0,51
2352,Mountain,42.0,no,no,303.9,232.2,147.1,1.0,1,65
2353,West North Central,101.0,no,yes,123.7,172.6,280.5,1.0,1,49
2354,Pacific,112.0,no,no,206.2,164.5,140.3,3.0,0,53
2355,West North Central,56.0,no,no,164.3,233.7,187.3,2.0,0,32
2356,Middle Atlantic,53.0,no,no,228.6,132.8,227.2,9.0,1,67
2357,South Atlantic,64.0,no,yes,200.4,131.1,230.7,1.0,0,52
2358,South Atlantic,123.0,no,no,154.3,183.0,54.0,0.0,0,44
2359,Mountain,68.0,no,yes,122.9,233.5,199.5,2.0,0,49
2360,New England,40.0,yes,no,220.8,265.7,212.8,0.0,0,61
2361,Mountain,132.0,no,no,214.6,251.7,240.8,0.0,0,42
2362,New England,120.0,yes,no,202.0,184.3,176.0,2.0,1,45
2363,East North Central,108.0,no,yes,209.5,109.6,189.7,6.0,1,52
2364,South Atlantic,161.0,no,no,297.9,238.1,240.5,1.0,1,66
2365,South Atlantic,130.0,no,no,212.8,189.8,170.1,0.0,1,43
2366,Middle Atlantic,122.0,no,no,145.6,284.7,228.2,0.0,0,39
2367,Mountain,130.0,no,yes,152.9,213.2,205.3,2.0,0,56
2368,Mountain,90.0,no,no,125.4,269.1,238.6,1.0,0,64
2369,West North Central,139.0,no,yes,138.3,80.6,163.7,0.0,0,52
2370,East North Central,57.0,no,no,189.3,174.9,221.9,3.0,0,45
2371,Mountain,128.0,no,no,199.3,194.8,298.2,4.0,0,51
2372,Mountain,127.0,yes,no,247.5,108.5,232.0,2.0,0,52
2373,South Atlantic,107.0,no,no,294.9,192.8,148.1,1.0,1,54
2374,West South Central,177.0,no,no,175.4,155.3,179.4,1.0,0,51
2375,West North Central,121.0,no,no,179.4,143.0,116.3,1.0,0,48
2376,South Atlantic,99.0,yes,yes,126.8,293.6,174.1,0.0,0,32
2377,Middle Atlantic,126.0,yes,no,239.7,281.7,183.5,1.0,1,64
2378,Middle Atlantic,77.0,no,yes,143.0,212.2,104.9,5.0,1,55
2379,South Atlantic,21.0,no,no,91.9,198.4,171.7,2.0,0,50
2380,Pacific,56.0,no,no,210.4,176.6,149.7,1.0,0,47
2381,Mountain,92.0,no,yes,201.3,203.7,129.9,1.0,1,54
2382,West North Central,81.0,no,no,145.6,287.9,181.7,2.0,0,48
2383,West South Central,139.0,yes,yes,203.5,200.3,214.0,1.0,1,62
2384,Mountain,68.0,no,no,232.4,153.3,214.6,1.0,0,48
2385,South Atlantic,183.0,no,yes,86.5,285.2,180.4,2.0,0,49
2386,Mountain,90.0,no,no,109.9,220.8,104.0,0.0,0,26
2387,East North Central,165.0,no,no,156.0,276.1,175.9,1.0,0,52
2388,East North Central,89.0,no,no,326.3,165.1,162.9,1.0,1,58
